3325010001,3325010,SILURAH
3325010002,3325010,SODONG
3325010003,3325010,GRINGGINGSARI
3325010004,3325010,KEDUNGMALANG
3325010005,3325010,SENDANG
3325010006,3325010,WONOTUNGGAL
3325010007,3325010,BROKOH
3325010008,3325010,WATES
3325010009,3325010,BRAYO
3325010010,3325010,KEMLIGI
3325010011,3325010,SIGAYAM
3325010012,3325010,KREYO
3325010013,3325010,SIWATU
3325010014,3325010,DRINGO
3325010015,3325010,PENANGKAN
3325020001,3325020,TOMBO
3325020002,3325020,WONOMERTO
3325020004,3325020,TOSO
3325020005,3325020,SIDAYU
3325020006,3325020,BINANGUN
3325020007,3325020,WONODADI
3325020008,3325020,PESALAKAN
3325020009,3325020,TAMBAHREJO
3325020010,3325020,BANDAR
3325020011,3325020,WONOKERTO
3325020012,3325020,CANDI
3325020013,3325020,PUCANGGADING
3325020014,3325020,SIMPAR
3325020015,3325020,BATIOMBO
3325020016,3325020,WONOSEGORO
3325020018,3325020,KLUWIH
3325030001,3325030,GERLANG
3325030002,3325030,KALITENGAH
3325030003,3325030,KEMBANGLANGIT
3325030004,3325030,GONDANG
3325030005,3325030,BISMO
3325030007,3325030,KALISARI
3325030009,3325030,BESANI
3325030010,3325030,WONOBODRO
3325030011,3325030,BAWANG
3325030012,3325030,PESANTREN
3325030013,3325030,KAMBANGAN
3325030014,3325030,KEPUTON
3325030015,3325030,BLADO
3325030016,3325030,COKRO
3325030020,3325030,KALIPANCUR
3325030021,3325030,SELOPAJANG BARAT
3325030022,3325030,SELOPAJANG TIMUR
3325040001,3325040,PACET
3325040002,3325040,MOJOTENGAH
3325040003,3325040,CABLIKAN
3325040004,3325040,NGROTO
3325040005,3325040,NGADIREJO
3325040006,3325040,REBAN
3325040007,3325040,TAMBAKBOYO
3325040008,3325040,ADINUSO
3325040011,3325040,PADOMASAN
3325040012,3325040,SEMAMPIR
3325040013,3325040,WONOSOBO
3325040014,3325040,SOJOMERTO
3325040015,3325040,KARANGANYAR
3325040016,3325040,POLODORO
3325040017,3325040,KALISARI
3325040018,3325040,SUKOMANGLI
3325040022,3325040,WONOROJO
3325050001,3325050,PRANTEN
3325050003,3325050,GUNUNGSARI
3325050004,3325050,JAMBANGAN
3325050005,3325050,KEBATURAN
3325050006,3325050,KALIREJO
3325050007,3325050,SANGUBANYU
3325050008,3325050,WONO SARI
3325050009,3325050,JLAMPRANG
3325050010,3325050,BAWANG
3325050011,3325050,CANDIGUGUR
3325050012,3325050,PANGEMPON
3325050013,3325050,SIDOHARJO
3325050014,3325050,SURJO
3325050015,3325050,SOKA
3325050016,3325050,SIBEBEK
3325050017,3325050,GETAS
3325050018,3325050,PASUSUKAN
3325050019,3325050,CANDIREJO
3325050020,3325050,PURBO
3325060002,3325060,SENDANG
3325060003,3325060,GONDO
3325060004,3325060,BANTENG
3325060005,3325060,WANAR
3325060006,3325060,SUMURBANGER
3325060007,3325060,SIDALANG
3325060008,3325060,MARGOSONO
3325060009,3325060,PLOSOWANGI
3325060010,3325060,BOJA
3325060012,3325060,TERSONO
3325060015,3325060,TANJUNGSARI
3325060016,3325060,KRANGGAN
3325060018,3325060,TEGALOMBO
3325060021,3325060,SATRIYAN
3325060022,3325060,REJOSARI BARAT
3325060023,3325060,REJOSARI TIMUR
3325060024,3325060,HARJOWINANGUN BARAT
3325060025,3325060,HARJOWINANGUN TIMUR
3325070005,3325070,SURODADI
3325070008,3325070,KUTOSARI
3325070009,3325070,MENTOSARI
3325070010,3325070,GRINGSING
3325070011,3325070,LEBO
3325070013,3325070,KEBONDALEM
3325070014,3325070,YOSOREJO
3325070015,3325070,SIDOREJO
3325070016,3325070,SAWANGAN
3325070017,3325070,KETANGGAN
3325070018,3325070,MADUGOWONGJATI
3325070019,3325070,TEDUNAN
3325080001,3325080,SIDOMULYO
3325080002,3325080,DONOREJO
3325080003,3325080,TEMBOK
3325080004,3325080,SUKOREJO
3325080005,3325080,NGALIYAN
3325080006,3325080,AMONGROGO
3325080007,3325080,PLUMBON
3325080008,3325080,BABADAN
3325080010,3325080,LIMPUNG
3325080012,3325080,KALISALAK
3325080015,3325080,PUNGANGAN
3325080016,3325080,ROWOSARI
3325080017,3325080,DLISEN
3325080023,3325080,WONOKERSO
3325080024,3325080,LOBANG
3325081001,3325081,DLIMAS
3325081003,3325081,BANYUPUTIH
3325081004,3325081,KALIBALIK
3325081005,3325081,KALANGSONO
3325081007,3325081,BANARAN
3325081008,3325081,TIMBANG
3325081009,3325081,PENUNDAN
3325081011,3325081,KEDAWUNG
3325090004,3325090,MENJANGAN
3325090005,3325090,KARANGTENGAH
3325090006,3325090,MANGUNHARJO
3325090007,3325090,TENGGULANGHARJO
3325090008,3325090,KEBORANGAN
3325090009,3325090,KALIMANGGIS
3325090010,3325090,JATISARI
3325090011,3325090,SUBAH
3325090012,3325090,KUMEJING
3325090014,3325090,DURENOMBO
3325090019,3325090,CLAPAR
3325090021,3325090,SENGON
3325090022,3325090,ADINUSO
3325090023,3325090,GONDANG
3325090024,3325090,KURIPAN
3325090026,3325090,KEMIRI BARAT
3325090027,3325090,KEMIRI TIMUR
3325091002,3325091,SIGUCI
3325091003,3325091,SELOKARTO
3325091005,3325091,GUMAWANG
3325091006,3325091,KENITEN
3325091007,3325091,RANDU
3325091008,3325091,GOMBONG
3325091009,3325091,PECALUNGAN
3325091010,3325091,BANDUNG
3325100005,3325100,TULIS
3325100006,3325100,WRINGINGINTUNG
3325100007,3325100,POSONG
3325100008,3325100,SEMBOJO
3325100009,3325100,BEJI
3325100010,3325100,KALIBOYO
3325100011,3325100,SIMBANGDESA
3325100012,3325100,SIMBANGJATI
3325100021,3325100,PONOWARENG
3325100022,3325100,KENCONOREJO
3325100023,3325100,KEDUNGSEGOG
3325100024,3325100,MANGGIS
3325100025,3325100,JOLOSEKTI
3325100026,3325100,SIBERUK
3325100029,3325100,JRAKAHPAYUNG
3325101001,3325101,LAWANGAJI
3325101002,3325101,KARANGANOM
3325101003,3325101,BOTOLAMBAT
3325101005,3325101,TRAGUNG
3325101006,3325101,TEGALSARI
3325101007,3325101,KANDEMAN
3325101008,3325101,JURAGAN
3325101009,3325101,BAKALAN
3325101010,3325101,WONOKERSO
3325101011,3325101,KARANGGENENG
3325101012,3325101,UJUNGNEGORO
3325101013,3325101,DEPOK
3325110001,3325110,ROWOBELANG
3325110002,3325110,CEPOKOKUNING
3325110003,3325110,PASEKARAN
3325110004,3325110,KALISALAK
3325110005,3325110,KAUMAN
3325110007,3325110,KECEPAK
3325110008,3325110,SAMBONG
3325110009,3325110,KLIDANG WETAN
3325110010,3325110,KLIDANG LOR
3325110012,3325110,KASEPUHAN
3325110013,3325110,WATESALIT
3325110014,3325110,KALIPUCANG WETAN
3325110015,3325110,KALIPUCANG KULON
3325110016,3325110,KARANGANYAR
3325110017,3325110,DENASRI KULON
3325110018,3325110,DENASRI WETAN
3325110019,3325110,PROYONANGGAN TENGAH
3325110020,3325110,PROYONANGGAN UTARA
3325110021,3325110,PROYONANGGAN SELATAN
3325110022,3325110,KARANGASEM UTARA
3325110023,3325110,KARANGASEM SELATAN
3325120001,3325120,PANDANSARI
3325120002,3325120,KALIWARENG
3325120003,3325120,PEJAMBON
3325120004,3325120,SARIGLAGAH
3325120005,3325120,PESAREN
3325120006,3325120,SIDOREJO
3325120007,3325120,CEPAGAN
3325120008,3325120,MASIN
3325120009,3325120,BANJIRAN
3325120010,3325120,WARUNGASEM
3325120011,3325120,GAPURO
3325120012,3325120,KALIBELUK
3325120013,3325120,SAWAHJOHO
3325120014,3325120,CANDIARENG
3325120015,3325120,LEBO
3325120017,3325120,TERBAN
3325120018,3325120,SIJONO
3326010002,3326010,BODAS
3326010003,3326010,GEMBONG
3326010004,3326010,SUKOHARJO
3326010005,3326010,GARUNGWIYORO
3326010006,3326010,BUBAK
3326010007,3326010,BOJONGKONENG
3326010008,3326010,LURAGUNG
3326010009,3326010,KANDANGSERANG
3326010010,3326010,WANGKELANG
3326010011,3326010,LAMBUR
3326010012,3326010,TAJUR
3326010013,3326010,TRAJUMAS
3326010014,3326010,KARANGGONDANG
3326020001,3326020,WERDI
3326020002,3326020,WINDUAJI
3326020003,3326020,KRANDEGAN
3326020004,3326020,LOMENENG
3326020005,3326020,TANGGERAN
3326020006,3326020,KALIBOJA
3326020007,3326020,KALIOMBO
3326020008,3326020,BOTOSARI
3326020009,3326020,SAWANGAN
3326020010,3326020,PANINGGARAN
3326020011,3326020,DOMIYANG
3326020012,3326020,NOTOGIWANG
3326020013,3326020,LAMBANGGELUN
3326020014,3326020,TENOGO
3326020015,3326020,BEDAGUNG
3326030001,3326030,TEMBELANG GUNUNG
3326030002,3326030,PAMUTUH
3326030003,3326030,DEPOK
3326030004,3326030,WONOSIDO
3326030005,3326030,TIMBANGSARI
3326030006,3326030,SIDOMULYO
3326030007,3326030,KUTOREMBET
3326030008,3326030,LEBAKBARANG
3326030009,3326030,KAPUNDUTAN
3326030010,3326030,BANTAR KULON
3326030011,3326030,MENDOLO
3326040001,3326040,SIMEGO
3326040002,3326040,SONGGODADI
3326040003,3326040,CURUGMUNCAR
3326040005,3326040,TLOGOHENDRO
3326040006,3326040,YOSOREJO
3326040007,3326040,TLOGOPAKIS
3326040008,3326040,KASIMPAR
3326040009,3326040,KAYUPURING
3326050001,3326050,MESOYI
3326050002,3326050,JOLOTIGO
3326050003,3326050,SENGARE
3326050004,3326050,DONOWANGUN
3326050005,3326050,TALUN
3326050006,3326050,BANJARSARI
3326050007,3326050,KALIREJO
3326050008,3326050,BATURSARI
3326050009,3326050,KARANGASEM
3326050010,3326050,KROMPENG
3326060001,3326060,PUNGANGAN
3326060002,3326060,SIDOHARJO
3326060003,3326060,LEMAH ABANG
3326060004,3326060,ROGOSELO
3326060005,3326060,HARJOSARI
3326060006,3326060,LARIKAN
3326060007,3326060,SAWANGAN
3326060008,3326060,DOROREJO
3326060009,3326060,DORO
3326060010,3326060,RANDUSARI
3326060011,3326060,KUTOSARI
3326060012,3326060,WRINGIN AGUNG
3326060013,3326060,KALIMOJOSARI
3326060014,3326060,BLIGOREJO
3326070001,3326070,GUTOMO
3326070002,3326070,LIMBANGAN
3326070003,3326070,KARANG GONDANG
3326070004,3326070,LOLONG
3326070005,3326070,PEDAWANG
3326070006,3326070,PODODADI
3326070007,3326070,LEGOK KALONG
3326070008,3326070,KARANGSARI
3326070010,3326070,BANJAREJO
3326070011,3326070,WONOSARI
3326070012,3326070,SUKOSARI
3326070013,3326070,SIDOMUKTI
3326070014,3326070,KAYUGERITAN
3326070015,3326070,KUTOSARI
3326080001,3326080,TAMBAKROTO
3326080002,3326080,KUTOROJO
3326080003,3326080,LINGGOASRI
3326080004,3326080,BRENGKOLANG
3326080005,3326080,PRINGSURAT
3326080006,3326080,SOKOYOSO
3326080007,3326080,SINANGOH PRENDENG
3326080008,3326080,KAJONGAN
3326080009,3326080,PEKIRINGAN AGENG
3326080010,3326080,GANDARUM
3326080011,3326080,SABARWANGI
3326080012,3326080,KALIJOYO
3326080013,3326080,WONOREJO
3326080014,3326080,PEKIRINGAN ALIT
3326080015,3326080,KUTOREJO
3326080016,3326080,KAJEN
3326080017,3326080,NYAMOK
3326080018,3326080,TANJUNG KULON
3326080019,3326080,TANJUNGSARI
3326080020,3326080,GEJLIG
3326080021,3326080,KEBON AGUNG
3326080022,3326080,SANGKAN JOYO
3326080023,3326080,SALIT
3326080024,3326080,SAMBIROTO
3326080025,3326080,ROWOLAKU
3326090001,3326090,WINDUROJO
3326090002,3326090,UJUNG NEGORO
3326090003,3326090,BRONDONG
3326090004,3326090,PODOSARI
3326090005,3326090,KWASEN
3326090006,3326090,LANGENSARI
3326090007,3326090,JAGUNG
3326090008,3326090,WATUGAJAH
3326090009,3326090,KARANGREJO
3326090010,3326090,KARYOMUKTI
3326090011,3326090,KESESI
3326090012,3326090,SRINAHAN
3326090013,3326090,KAIBAHAN
3326090014,3326090,WATUPAYUNG
3326090015,3326090,KRANDON
3326090016,3326090,PONOLAWEN
3326090017,3326090,KALIMADE
3326090018,3326090,SIDOMULYO
3326090019,3326090,SUKOREJO
3326090020,3326090,SIDOSARI
3326090021,3326090,MULYOREJO
3326090022,3326090,PANTIREJO
3326090023,3326090,KWIGARAN
3326100001,3326100,KETANON AGENG
3326100002,3326100,MRICAN
3326100003,3326100,BULAKSARI
3326100004,3326100,SUMUB LOR
3326100005,3326100,SUMUB KIDUL
3326100006,3326100,KALIJAMBE
3326100007,3326100,PURWOREJO
3326100008,3326100,KEDUNGJARAN
3326100009,3326100,KLUNJUKAN
3326100010,3326100,GEBANGKEREP
3326100011,3326100,PURWODADI
3326100012,3326100,BULAK PELEM
3326100013,3326100,TEGAL SURUH
3326100014,3326100,KRASAKAGENG
3326100015,3326100,SIJERUK
3326100016,3326100,SRAGI
3326100017,3326100,TEGALONTAR
3326101001,3326101,MEJASEM
3326101002,3326101,WONOSARI
3326101003,3326101,TENGENG WETAN
3326101004,3326101,TUNJUNGSARI
3326101005,3326101,BLIMBING WULUH
3326101006,3326101,PAIT
3326101007,3326101,TENGENGKULON
3326101009,3326101,YOSOREJO
3326101010,3326101,SIWALAN
3326101011,3326101,BOYO TELUK
3326101012,3326101,DEPOK
3326101013,3326101,BLACANAN
3326110002,3326110,KALIPANCUR
3326110003,3326110,SUMUR JOMBLANGBOGO
3326110004,3326110,PANTIANOM
3326110005,3326110,RANDU MUKTIWAREN
3326110006,3326110,LEGOK CLILE
3326110007,3326110,BOJONG WETAN
3326110008,3326110,WANGANDOWO
3326110010,3326110,KETITANG KIDUL
3326110011,3326110,MENJANGAN
3326110012,3326110,KETITANGLOR
3326110013,3326110,REJOSARI
3326110014,3326110,BOJONGLOR
3326110015,3326110,BOJONG MINGGIR
3326110016,3326110,WIRODITAN
3326110017,3326110,KEMASAN
3326110018,3326110,JAJAR WAYANG
3326110019,3326110,BABALANLOR
3326110020,3326110,BABALAN KIDUL
3326110021,3326110,KARANGSARI
3326110022,3326110,SEMBUNG JAMBU
3326120001,3326120,JETAK KIDUL
3326120002,3326120,SASTRODIRJAN
3326120003,3326120,LEGOK GUNUNG
3326120004,3326120,GALANG PENGAMPON GEDE
3326120005,3326120,KWAGEAN
3326120006,3326120,GETAS
3326120007,3326120,ROWOKEMBU
3326120008,3326120,WONOPRINGGO
3326120009,3326120,SAMPIH
3326120010,3326120,GONDANG
3326120011,3326120,WONOREJO
3326120012,3326120,JETAK LENGKONG
3326120013,3326120,PEGADEN TENGAH
3326120014,3326120,SURABAYAN
3326130001,3326130,ROWOCACING
3326130002,3326130,LANGKAP
3326130010,3326130,PAJOMBLANGAN
3326130011,3326130,TOSARAN
3326130012,3326130,PAKISPUTIH
3326130013,3326130,KEDUNG PATANGEWU
3326130015,3326130,PODO
3326130016,3326130,KWAYANGAN
3326130017,3326130,PROTO
3326130022,3326130,SALAKBROJO
3326130023,3326130,AMBOKEMBANG
3326130024,3326130,PEKAJANGAN
3326130025,3326130,TANGKIL TENGAH
3326130026,3326130,TANGKIL KULON
3326130027,3326130,KARANGDOWO
3326130028,3326130,BUGANGAN
3326130029,3326130,RENGAS
3326130030,3326130,KEDUNGWUNI BARAT
3326130031,3326130,KEDUNGWUNI TIMUR
3326131001,3326131,LOGANDENG
3326131002,3326131,JREBENG KEMBANG
3326131003,3326131,PAGUMENGAN MAS
3326131004,3326131,KEDUNG KEBO
3326131005,3326131,KALIGAWE
3326131006,3326131,KARANGDADAP
3326131007,3326131,KALILEMBU
3326131008,3326131,PANGKAH
3326131009,3326131,KEBONROWO PUCANG
3326131010,3326131,KEBONSARI
3326131011,3326131,PEGANDON
3326140001,3326140,COPRAYAN
3326140002,3326140,SAPUGARUT
3326140003,3326140,WONOYOSO
3326140004,3326140,BLIGO
3326140005,3326140,PAKUMBULAN
3326140006,3326140,WATUSALAM
3326140007,3326140,SIMBANG WETAN
3326140008,3326140,SIMBANG KULON
3326140009,3326140,KERTIJAYAN
3326140010,3326140,PAWEDEN
3326150002,3326150,NGALIAN
3326150003,3326150,PANDAN ARUM
3326150004,3326150,KARANGANYAR
3326150005,3326150,SILIREJO
3326150007,3326150,DADIREJO
3326150008,3326150,SIDOREJO
3326150010,3326150,TANJUNG
3326150011,3326150,SAMBOREJO
3326150012,3326150,PACAR
3326150013,3326150,KARANGJOMPO
3326150014,3326150,TEGALDOWO
3326150015,3326150,MULYOREJO
3326150016,3326150,JERUKSARI
3326160001,3326160,KADIPATEN
3326160002,3326160,DELEGTUKANG
3326160003,3326160,KARANGJATI
3326160004,3326160,PETUKANGAN
3326160005,3326160,WIRADESA
3326160006,3326160,WARUKIDUL
3326160007,3326160,BONDANSARI
3326160008,3326160,WARULOR
3326160009,3326160,KAMPIL
3326160010,3326160,GUMAWANG
3326160011,3326160,KEPATIHAN
3326160012,3326160,MAYANGAN
3326160018,3326160,KEMPLONG
3326160019,3326160,KAUMAN
3326160020,3326160,PEKUNCEN
3326161001,3326161,WERDI
3326161002,3326161,ROWOYOSO
3326161004,3326161,WONOKERTO WETAN
3326161005,3326161,SIJAMBE
3326161006,3326161,PESANGGRAHAN
3326161007,3326161,PECAKARAN
3326161008,3326161,API-API
3326161009,3326161,WONOKERTO KULON
3326161010,3326161,TRATEBANG
3327010001,3327010,PLAKARAN
3327010002,3327010,MANDIRAJA
3327010003,3327010,WALANGSANGA
3327010004,3327010,SIMA
3327010005,3327010,BANYUMUDAL
3327010006,3327010,MOGA
3327010007,3327010,WANGKELANG
3327010008,3327010,KEBANGGAN
3327010009,3327010,PEPEDAN
3327010010,3327010,GENDOWANG
3327011001,3327011,PAKEMBARAN
3327011002,3327011,WARUNGPRING
3327011003,3327011,KARANGDAWA
3327011004,3327011,DATAR
3327011005,3327011,CIBUYUR
3327020001,3327020,CLEKATAKAN
3327020002,3327020,BATURSARI
3327020003,3327020,PENAKIR
3327020004,3327020,GUNUNGSARI
3327020005,3327020,JURANGMANGU
3327020006,3327020,GAMBUHAN
3327020007,3327020,KARANGSARI
3327020008,3327020,NYALEMBENG
3327020009,3327020,PULOSARI
3327020010,3327020,PAGENTERAN
3327020011,3327020,SIREMENG
3327020012,3327020,CIKENDUNG
3327030001,3327030,GOMBONG
3327030002,3327030,BELIK
3327030003,3327030,GUNUNGTIGA
3327030004,3327030,KUTA
3327030005,3327030,BADAK
3327030006,3327030,GUNUNGJAYA
3327030007,3327030,SIMPUR
3327030010,3327030,BULAKAN
3327030011,3327030,SIKASUR
3327030012,3327030,KALISALEH
3327040001,3327040,TUNDAGAN
3327040002,3327040,TLAGASANA
3327040003,3327040,BONGAS
3327040004,3327040,CIKADU
3327040005,3327040,CAWET
3327040006,3327040,MEDAYU
3327040007,3327040,PAGELARAN
3327040008,3327040,BODAS
3327040009,3327040,JOJOGAN
3327040010,3327040,MAJALANGU
3327040011,3327040,TAMBI
3327040012,3327040,WATUKUMPUL
3327040013,3327040,GAPURA
3327040014,3327040,MAJAKERTA
3327040015,3327040,WISNU
3327050001,3327050,LONGKEYANG
3327050002,3327050,JATINGARANG
3327050003,3327050,GUNUNGBATU
3327050004,3327050,PASIR
3327050005,3327050,KWASEN
3327050006,3327050,JATIROYOM
3327050007,3327050,PARUNGGALIH
3327050008,3327050,PAYUNG
3327050009,3327050,CANGAK
3327050010,3327050,KEBANDUNGAN
3327050011,3327050,KESESIREJO
3327050012,3327050,BABAKAN
3327050013,3327050,KARANGBRAI
3327050014,3327050,JRAGANAN
3327050015,3327050,KEBANDARAN
3327050016,3327050,BODEH
3327050017,3327050,MUNCANG
3327050018,3327050,KELANGDEPOK
3327050019,3327050,PENDOWO
3327060001,3327060,SUMURKIDANG
3327060002,3327060,WANARATA
3327060003,3327060,PEDAGUNG
3327060005,3327060,BANJARSARI
3327060006,3327060,PEGIRINGAN
3327060007,3327060,KARANGANYAR
3327060008,3327060,PURANA
3327060009,3327060,PABUARAN
3327060010,3327060,SARWODADI
3327060011,3327060,BANTARBOLANG
3327060012,3327060,SAMBENG
3327060013,3327060,GLANDANG
3327060014,3327060,KUTA
3327060015,3327060,KEBON GEDE
3327060016,3327060,PAGUYANGAN
3327060017,3327060,LENGGERONG
3327070001,3327070,KECEPIT
3327070002,3327070,GEMBYANG
3327070003,3327070,MEJAGONG
3327070004,3327070,PENUSUPAN
3327070005,3327070,BANJARANYAR
3327070006,3327070,RANDUDONGKAL
3327070007,3327070,KARANGMONCOL
3327070008,3327070,SEMINGKIR
3327070009,3327070,SEMAYA
3327070010,3327070,TANAHBAYA
3327070011,3327070,LODAYA
3327070013,3327070,KREYO
3327070014,3327070,KALIMAS
3327070015,3327070,MANGLI
3327070016,3327070,KALITORONG
3327070018,3327070,GONGSENG
3327080001,3327080,BANJARMULYA
3327080002,3327080,SURAJAYA
3327080003,3327080,PAGONGSORAN
3327080004,3327080,SUNGAPAN
3327080005,3327080,PADURAKSA
3327080006,3327080,KRAMAT
3327080007,3327080,WANAMULYA
3327080008,3327080,MENGORI
3327080009,3327080,SEWAKA
3327080010,3327080,SARADAN
3327080011,3327080,BOJONGBATA
3327080012,3327080,BOJONGNANGKA
3327080013,3327080,TAMBAKREJO
3327080014,3327080,KEBONDALEM
3327080015,3327080,MULYOHARJO
3327080016,3327080,PELUTAN
3327080017,3327080,LAWANGREJO
3327080018,3327080,SUGIHWARAS
3327080019,3327080,WIDURI
3327080020,3327080,DANASARI
3327090001,3327090,PENGGARIT
3327090003,3327090,GONDANG
3327090004,3327090,JRAKAH
3327090005,3327090,SOKAWANGI
3327090006,3327090,KEJAMBON
3327090007,3327090,JEBED SELATAN
3327090008,3327090,JEBED UTARA
3327090009,3327090,CIBELOK
3327090010,3327090,KALIGELANG
3327090011,3327090,BANJARDAWA
3327090012,3327090,BANJARAN
3327090013,3327090,SITEMU
3327090014,3327090,PEDURUNGAN
3327090015,3327090,TAMAN
3327090016,3327090,WANAREJAN SELATAN
3327090017,3327090,WANAREJAN UTARA
3327090018,3327090,BEJI
3327090019,3327090,KABUNAN
3327090020,3327090,ASEMDOYONG
3327090021,3327090,KEDUNGBANJAR
3327100001,3327100,KENDALSARI
3327100002,3327100,WIDODAREN
3327100003,3327100,KARANGASEM
3327100004,3327100,PETANJUNGAN
3327100005,3327100,SIRANGKANG
3327100006,3327100,ISER
3327100007,3327100,SERANG
3327100008,3327100,PETARUKAN
3327100009,3327100,KALIRANDU
3327100011,3327100,PANJUNAN
3327100012,3327100,TEMUIRENG
3327100013,3327100,PEGUNDAN
3327100015,3327100,TEGALMLATI
3327100016,3327100,LONING
3327100017,3327100,NYAMPLUNG SARI
3327100018,3327100,KLAREYAN
3327100019,3327100,KENDALDOYONG
3327100020,3327100,KENDALREJO
3327110001,3327110,SOKAWATI
3327110002,3327110,TEGALSARI BARAT
3327110003,3327110,TEGALSARI TIMUR
3327110004,3327110,KEMUNING
3327110005,3327110,KARANGTALOK
3327110006,3327110,WONOGIRI
3327110007,3327110,BLIMBING
3327110008,3327110,AMPELGADING
3327110009,3327110,CIBIYUK
3327110010,3327110,KARANGTENGAH
3327110011,3327110,BANGLARANGAN
3327110012,3327110,LOSARI
3327110014,3327110,JATIREJO
3327110015,3327110,KEBAGUSAN
3327110016,3327110,SIDOKARE
3327120001,3327120,TUMBAL
3327120002,3327120,PECANGAKAN
3327120003,3327120,SIKAYU
3327120004,3327120,PURWOSARI
3327120005,3327120,PURWOHARJO
3327120006,3327120,KAUMAN
3327120007,3327120,SIDOREJO
3327120008,3327120,LOWA
3327120009,3327120,AMBOKULON
3327120011,3327120,GINTUNG
3327120012,3327120,GANDU
3327120013,3327120,SARWODADI
3327120014,3327120,SUSUKAN
3327120016,3327120,WONOKROMO
3327120017,3327120,KEBOJONGAN
3327120018,3327120,KANDANG
3327130001,3327130,SUKOREJO
3327130002,3327130,BOTEKAN
3327130003,3327130,ROWOSARI
3327130004,3327130,AMBOWETAN
3327130005,3327130,PAGERGUNUNG
3327130006,3327130,WIYOROWETAN
3327130007,3327130,SAMONG
3327130008,3327130,TASIKREJO
3327130009,3327130,BUMIREJO
3327130010,3327130,KALIPRAU
3327130011,3327130,KERTOSARI
3327130012,3327130,PAMUTIH
3327130013,3327130,PADEK
3327130015,3327130,KETAPANG
3327130016,3327130,LIMBANGAN
3327130017,3327130,MOJO
3327130018,3327130,PESANTREN
3375010004,3375010,MEDONO
3375010007,3375010,PODOSUGIH
3375010010,3375010,TIRTO
3375010014,3375010,PRINGREJO
3375010015,3375010,SAPURO KEBULEN
3375010016,3375010,BENDAN KERGON
3375010017,3375010,PASIRKRATONKRAMAT
3375020007,3375020,KAUMAN
3375020010,3375020,PONCOL
3375020011,3375020,KLEGO
3375020013,3375020,GAMER
3375020014,3375020,NOYONTAANSARI
3375020015,3375020,SETONO
3375020016,3375020,KALI BAROS
3375030005,3375030,JENGGOT
3375030012,3375030,BANYURIP
3375030013,3375030,BUARAN KRADENAN
3375030014,3375030,KURIPAN KERTOHARJO
3375030015,3375030,KURIPAN YOSOREJO
3375030016,3375030,SOKODUWET
3375040004,3375040,BANDENGAN
3375040005,3375040,KANDANGPANJANG
3375040006,3375040,PANJANG WETAN
3375040009,3375040,DEGAYU
3375040010,3375040,PANJANG BARU
3375040011,3375040,KRAPYAK
3375040012,3375040,PADUKUHAN KRATON